arCOG01001	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0
arCOG00781	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
arCOG01559	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0
arCOG00865	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1
arCOG04113	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0
arCOG04254	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
arCOG04186	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
arCOG00406	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	0
arCOG00078	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0
arCOG01722	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1
